Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
1,1551714207907,04/03/2019 15:43:27,1551714206310,0,04/03/2019 15:43:26,6235,14,questionnaire-wbpo,,2260555,BLIND,616382,Food,complete,,5c7d451c461e90001c7a0484,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x1024,1280x864,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714243711,04/03/2019 15:44:03,1551714242101,0,04/03/2019 15:44:02,6235,14,questionnaire-wbpo,,2260555,BLIND,616382,Food,complete,,5c7d451c461e90001c7a0484,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x1024,1280x864,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,35792
1,1551714313458,04/03/2019 15:45:13,1551714311583,0,04/03/2019 15:45:11,6235,14,questionnaire-wbpo,,2260586,BLIND,616387,Food,complete,,5c7d4525aaf8870001c85ef6,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 72.0.3626.119,1280x800,1280x800,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714358166,04/03/2019 15:45:58,1551714357352,0,04/03/2019 15:45:57,6235,14,questionnaire-wbpo,,2260586,BLIND,616387,Food,complete,,5c7d4525aaf8870001c85ef6,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 72.0.3626.119,1280x800,1280x800,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,45768
1,1551714326222,04/03/2019 15:45:26,1551714331428,0,04/03/2019 15:45:31,6235,14,questionnaire-wbpo,,2260590,BLIND,616377,Food,complete,,5c7d434fe926fc00010b54de,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0.3,1280x800,1012x710,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714327283,04/03/2019 15:45:27,1551714332944,0,04/03/2019 15:45:32,6235,14,questionnaire-wbpo,,2260590,BLIND,616377,Food,complete,,5c7d434fe926fc00010b54de,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0.3,1280x800,1012x710,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,1516
1,1551714336756,04/03/2019 15:45:36,1551714337588,-8,04/03/2019 07:45:37,6235,14,questionnaire-wbpo,,2260596,BLIND,616335,Food,complete,,5c7d42ef848d2a0016b3db9d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1536x864,1536x722,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714401116,04/03/2019 15:46:41,1551714401933,-8,04/03/2019 07:46:41,6235,14,questionnaire-wbpo,,2260596,BLIND,616335,Food,complete,,5c7d42ef848d2a0016b3db9d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1536x864,1536x722,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,64346
1,1551714351508,04/03/2019 15:45:51,1551714351367,0,04/03/2019 15:45:51,6235,14,questionnaire-wbpo,,2260600,BLIND,616402,Food,complete,,5c7d45bc15f2200001aa7d95,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.119,1440x900,1440x820,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714354760,04/03/2019 15:45:54,1551714354719,0,04/03/2019 15:45:54,6235,14,questionnaire-wbpo,,2260600,BLIND,616402,Food,complete,,5c7d45bc15f2200001aa7d95,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.119,1440x900,1440x820,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,3352
1,1551714373202,04/03/2019 15:46:13,1551714372810,-7,04/03/2019 08:46:12,6235,14,questionnaire-wbpo,,2260607,BLIND,616373,Food,complete,,5c7d44d40f7df90001e20e8d,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1600x757,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714725232,04/03/2019 15:52:05,1551714424121,-7,04/03/2019 08:47:04,6235,14,questionnaire-wbpo,,2260607,BLIND,616373,Food,complete,,5c7d44d40f7df90001e20e8d,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1600x757,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,51311
1,1551714413935,04/03/2019 15:46:53,1551714414355,-5,04/03/2019 10:46:54,6235,14,questionnaire-wbpo,,2260623,BLIND,616378,Food,complete,,5c7d450515c3da001552c31d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1368x912,1368x802,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714451376,04/03/2019 15:47:31,1551714451698,-5,04/03/2019 10:47:31,6235,14,questionnaire-wbpo,,2260623,BLIND,616378,Food,complete,,5c7d450515c3da001552c31d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1368x912,1368x802,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,37343
1,1551714461076,04/03/2019 15:47:41,1551714454382,-5,04/03/2019 10:47:34,6235,14,questionnaire-wbpo,,2260635,BLIND,616428,Food,complete,,5c7d46896fa75600168257dd,computer,Desktop or Laptop,Windows Vista,Firefox 52.0,1280x1024,1280x923,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714464661,04/03/2019 15:47:44,1551714458022,-5,04/03/2019 10:47:38,6235,14,questionnaire-wbpo,,2260635,BLIND,616428,Food,complete,,5c7d46896fa75600168257dd,computer,Desktop or Laptop,Windows Vista,Firefox 52.0,1280x1024,1280x923,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,3642
1,1551714499356,04/03/2019 15:48:19,1551714502270,0,04/03/2019 15:48:22,6235,14,questionnaire-wbpo,,2260638,BLIND,616406,Food,complete,,5c7d45bda2b09c0015a82c32,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1368x912,1368x770,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714501018,04/03/2019 15:48:21,1551714503984,0,04/03/2019 15:48:23,6235,14,questionnaire-wbpo,,2260638,BLIND,616406,Food,complete,,5c7d45bda2b09c0015a82c32,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1368x912,1368x770,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,1715
1,1551714500889,04/03/2019 15:48:20,1551714500787,0,04/03/2019 15:48:20,6235,14,questionnaire-wbpo,,2260639,BLIND,616403,Food,complete,,5c7d45b6d81ffd0017e012fa,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1295x731,1295x593,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714520354,04/03/2019 15:48:40,1551714520282,0,04/03/2019 15:48:40,6235,14,questionnaire-wbpo,,2260639,BLIND,616403,Food,complete,,5c7d45b6d81ffd0017e012fa,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1295x731,1295x593,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,19495
1,1551714514287,04/03/2019 15:48:34,1551714513988,0,04/03/2019 15:48:33,6235,14,questionnaire-wbpo,,2260646,BLIND,616433,Food,complete,,5c7d46a0374321001813165f,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x777,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714515646,04/03/2019 15:48:35,1551714515540,0,04/03/2019 15:48:35,6235,14,questionnaire-wbpo,,2260646,BLIND,616433,Food,complete,,5c7d46a0374321001813165f,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x821,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,1552
1,1551714548861,04/03/2019 15:49:08,1551714549405,-5,04/03/2019 10:49:09,6235,14,questionnaire-wbpo,,2260657,BLIND,616407,Food,complete,,5c7d45cd023c2f0001a0cb54,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714590564,04/03/2019 15:49:50,1551714591196,-5,04/03/2019 10:49:51,6235,14,questionnaire-wbpo,,2260657,BLIND,616407,Food,complete,,5c7d45cd023c2f0001a0cb54,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,41792
1,1551714576949,04/03/2019 15:49:36,1551714578835,-5,04/03/2019 10:49:38,6235,14,questionnaire-wbpo,,2260660,BLIND,616416,Food,complete,,5c7d461f628ace00155e2c2d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x975,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714623040,04/03/2019 15:50:23,1551714624774,-5,04/03/2019 10:50:24,6235,14,questionnaire-wbpo,,2260660,BLIND,616416,Food,complete,,5c7d461f628ace00155e2c2d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x975,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,45940
1,1551714683832,04/03/2019 15:51:23,1551714683782,0,04/03/2019 15:51:23,6235,14,questionnaire-wbpo,,2260677,BLIND,616419,Food,complete,,5c7d458b477abb00018f88e7,computer,Desktop or Laptop,Windows 10,Edge 16.16299,1188x668,1188x566,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714686562,04/03/2019 15:51:26,1551714686661,0,04/03/2019 15:51:26,6235,14,questionnaire-wbpo,,2260677,BLIND,616419,Food,complete,,5c7d458b477abb00018f88e7,computer,Desktop or Laptop,Windows 10,Edge 16.16299,1188x668,1188x566,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,2879
1,1551714683644,04/03/2019 15:51:23,1551714681773,0,04/03/2019 15:51:21,6235,14,questionnaire-wbpo,,2260678,BLIND,616405,Food,complete,,5c7d4562cd7cef0012cb2b0a,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1366x768,1366x635,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714716147,04/03/2019 15:51:56,1551714714386,0,04/03/2019 15:51:54,6235,14,questionnaire-wbpo,,2260678,BLIND,616405,Food,complete,,5c7d4562cd7cef0012cb2b0a,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1366x768,1366x635,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,32613
1,1551714685906,04/03/2019 15:51:25,1551714698229,0,04/03/2019 15:51:38,6235,14,questionnaire-wbpo,,2260680,BLIND,616418,Food,complete,,5c7d462ee926fc00010b54f9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1518x730,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714717605,04/03/2019 15:51:57,1551714729896,0,04/03/2019 15:52:09,6235,14,questionnaire-wbpo,,2260680,BLIND,616418,Food,complete,,5c7d462ee926fc00010b54f9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1518x730,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,31667
1,1551714695019,04/03/2019 15:51:35,1551714697433,0,04/03/2019 15:51:37,6235,14,questionnaire-wbpo,,2260683,BLIND,616438,Food,complete,,5c7d46c6edd568001100f940,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1920x1080,1920x1006,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714740623,04/03/2019 15:52:20,1551714743061,0,04/03/2019 15:52:23,6235,14,questionnaire-wbpo,,2260683,BLIND,616438,Food,complete,,5c7d46c6edd568001100f940,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1920x1080,1920x1006,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,45628
1,1551714702818,04/03/2019 15:51:42,1551714694973,0,04/03/2019 15:51:34,6235,14,questionnaire-wbpo,,2260684,BLIND,616414,Food,complete,,5c7d44dbac90ae000144cb75,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x625,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714736792,04/03/2019 15:52:16,1551714728920,0,04/03/2019 15:52:08,6235,14,questionnaire-wbpo,,2260684,BLIND,616414,Food,complete,,5c7d44dbac90ae000144cb75,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x625,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,33947
1,1551714711896,04/03/2019 15:51:51,1551714711340,0,04/03/2019 15:51:51,6235,14,questionnaire-wbpo,,2260687,BLIND,616410,Food,complete,,5c7d45f25dcdda000127ae51,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.109,1536x864,1536x755,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714737870,04/03/2019 15:52:17,1551714737390,0,04/03/2019 15:52:17,6235,14,questionnaire-wbpo,,2260687,BLIND,616410,Food,complete,,5c7d45f25dcdda000127ae51,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.109,1536x864,1536x755,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,26051
1,1551714741402,04/03/2019 15:52:21,1551714745116,0,04/03/2019 15:52:25,6235,14,questionnaire-wbpo,,2260702,BLIND,616425,Food,complete,,5c7d4674d5dd7600156c16e0,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x657,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714778560,04/03/2019 15:52:58,1551714782393,0,04/03/2019 15:53:02,6235,14,questionnaire-wbpo,,2260702,BLIND,616425,Food,complete,,5c7d4674d5dd7600156c16e0,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x657,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,37277
1,1551714771016,04/03/2019 15:52:51,1551714771023,-5,04/03/2019 10:52:51,6235,14,questionnaire-wbpo,,2260707,BLIND,616440,Food,complete,,5c7d46bf09ab370001c6e9f5,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1089,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714790383,04/03/2019 15:53:10,1551714790423,-5,04/03/2019 10:53:10,6235,14,questionnaire-wbpo,,2260707,BLIND,616440,Food,complete,,5c7d46bf09ab370001c6e9f5,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1089,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,19401
1,1551714821110,04/03/2019 15:53:41,1551714820830,0,04/03/2019 15:53:40,6235,14,questionnaire-wbpo,,2260717,BLIND,616432,Food,complete,,5c7d46a3cad0dc0016e5711b,computer,Desktop or Laptop,Linux x86_64,Firefox 52.0,1366x768,1366x618,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714843535,04/03/2019 15:54:03,1551714843404,0,04/03/2019 15:54:03,6235,14,questionnaire-wbpo,,2260717,BLIND,616432,Food,complete,,5c7d46a3cad0dc0016e5711b,computer,Desktop or Laptop,Linux x86_64,Firefox 52.0,1366x768,1366x618,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,22576
1,1551714825357,04/03/2019 15:53:45,1551714826596,0,04/03/2019 15:53:46,6235,14,questionnaire-wbpo,,2260719,BLIND,616439,Food,complete,,5c7d46c839dc0f0017b7b4b6,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714875284,04/03/2019 15:54:35,1551714876504,0,04/03/2019 15:54:36,6235,14,questionnaire-wbpo,,2260719,BLIND,616439,Food,complete,,5c7d46c839dc0f0017b7b4b6,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,49909
1,1551714828732,04/03/2019 15:53:48,1551714828648,0,04/03/2019 15:53:48,6235,14,questionnaire-wbpo,,2260720,BLIND,616415,Food,complete,,5c7d4622396b890001d999e9,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1491x347,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714844412,04/03/2019 15:54:04,1551714844387,0,04/03/2019 15:54:04,6235,14,questionnaire-wbpo,,2260720,BLIND,616415,Food,complete,,5c7d4622396b890001d999e9,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1474x347,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,15739
1,1551714845769,04/03/2019 15:54:05,1551714847473,0,04/03/2019 15:54:07,6235,14,questionnaire-wbpo,,2260724,BLIND,616447,Food,complete,,5c7d46d42819ab0014b94ec9,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1440x900,1440x764,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714919581,04/03/2019 15:55:19,1551714921422,0,04/03/2019 15:55:21,6235,14,questionnaire-wbpo,,2260724,BLIND,616447,Food,complete,,5c7d46d42819ab0014b94ec9,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1440x900,1440x764,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,73949
1,1551714872547,04/03/2019 15:54:32,1551714873436,0,04/03/2019 15:54:33,6235,14,questionnaire-wbpo,,2260733,BLIND,616442,Food,complete,,5c7d46b7a4c1d00015f1735a,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714876625,04/03/2019 15:54:36,1551714878201,0,04/03/2019 15:54:38,6235,14,questionnaire-wbpo,,2260733,BLIND,616442,Food,complete,,5c7d46b7a4c1d00015f1735a,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x651,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,4764
1,1551714884431,04/03/2019 15:54:44,1551714884030,-5,04/03/2019 10:54:44,6235,14,questionnaire-wbpo,,2260737,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714890813,04/03/2019 15:54:50,1551714890539,-5,04/03/2019 10:54:50,6235,14,questionnaire-wbpo,,2260737,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,6509
1,1551714886433,04/03/2019 15:54:46,1551714886323,0,04/03/2019 15:54:46,6235,14,questionnaire-wbpo,,2260738,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714901208,04/03/2019 15:55:01,1551714901171,0,04/03/2019 15:55:01,6235,14,questionnaire-wbpo,,2260738,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,14848
1,1551714894483,04/03/2019 15:54:54,1551714894280,-7,04/03/2019 08:54:54,6235,14,questionnaire-wbpo,,2260740,BLIND,616420,Food,complete,,5c7d465acad0dc0016e5711a,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.98,1680x1050,1680x908,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714911243,04/03/2019 15:55:11,1551714909624,-7,04/03/2019 08:55:09,6235,14,questionnaire-wbpo,,2260740,BLIND,616420,Food,complete,,5c7d465acad0dc0016e5711a,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.98,1680x1050,1680x908,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,15344
1,1551714968504,04/03/2019 15:56:08,1551714968182,0,04/03/2019 15:56:08,6235,14,questionnaire-wbpo,,2260758,BLIND,616443,Food,complete,,5c7d46624da3e60001b66abd,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1152x720,1152x608,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551714969675,04/03/2019 15:56:09,1551714969450,0,04/03/2019 15:56:09,6235,14,questionnaire-wbpo,,2260758,BLIND,616443,Food,complete,,5c7d46624da3e60001b66abd,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1152x720,1152x608,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,1268
1,1551715011502,04/03/2019 15:56:51,1551715011155,-5,04/03/2019 10:56:51,6235,14,questionnaire-wbpo,,2260772,BLIND,616391,Food,complete,,5c7d44cf3454d700144994f1,computer,Desktop or Laptop,Windows 7,IE 11.0,1536x864,1536x789,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551715047839,04/03/2019 15:57:27,1551715047415,-5,04/03/2019 10:57:27,6235,14,questionnaire-wbpo,,2260772,BLIND,616391,Food,complete,,5c7d44cf3454d700144994f1,computer,Desktop or Laptop,Windows 7,IE 11.0,1536x864,1536x789,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,36259
1,1551715153796,04/03/2019 15:59:13,1551715154077,-6,04/03/2019 09:59:14,6235,14,questionnaire-wbpo,,2260811,BLIND,616485,Food,complete,,5c7d4808f2fe9400019296e4,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x937,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551715207994,04/03/2019 16:00:07,1551715198334,-6,04/03/2019 09:59:58,6235,14,questionnaire-wbpo,,2260811,BLIND,616485,Food,complete,,5c7d4808f2fe9400019296e4,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x937,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,44257
1,1551715488268,04/03/2019 16:04:48,1551715490521,0,04/03/2019 16:04:50,6235,14,questionnaire-wbpo,,2260879,BLIND,616424,Food,complete,,5c7d467a2e2df80016d43c82,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1920x1080,1920x963,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551715489770,04/03/2019 16:04:49,1551715492091,0,04/03/2019 16:04:52,6235,14,questionnaire-wbpo,,2260879,BLIND,616424,Food,complete,,5c7d467a2e2df80016d43c82,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1920x1080,1920x963,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,1570
1,1551715529010,04/03/2019 16:05:29,1551715528777,0,04/03/2019 16:05:28,6235,14,questionnaire-wbpo,,2260887,BLIND,616530,Food,complete,,5c7d4a67896a0b00171c24f1,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.98,1920x1080,1920x969,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551715555536,04/03/2019 16:05:55,1551715555305,0,04/03/2019 16:05:55,6235,14,questionnaire-wbpo,,2260887,BLIND,616530,Food,complete,,5c7d4a67896a0b00171c24f1,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.98,1920x1080,1920x969,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,26528
1,1551715851861,04/03/2019 16:10:51,1551715852693,0,04/03/2019 16:10:52,6235,14,questionnaire-wbpo,,2260930,BLIND,616554,Food,complete,,5c7d4b7b8ca9000001b532bf,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551715880419,04/03/2019 16:11:20,1551715880858,0,04/03/2019 16:11:20,6235,14,questionnaire-wbpo,,2260930,BLIND,616554,Food,complete,,5c7d4b7b8ca9000001b532bf,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,28165
1,1551716354230,04/03/2019 16:19:14,1551716354105,0,04/03/2019 16:19:14,6235,14,questionnaire-wbpo,,2261021,BLIND,616581,Food,complete,,5c7d4cf398566f00168ef55c,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1366x654,Finished phase 1,Food sequence instructions,3,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
