Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
8,1551370588134,28/02/2019 16:16:28,1551370587792,-7,28/02/2019 09:16:27,6235,13,questionnaire-72zo,,2241333,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-4,Yes
9,1551370588134,28/02/2019 16:16:28,1551370587792,-7,28/02/2019 09:16:27,6235,13,questionnaire-72zo,,2241333,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-4-quantised,1
10,1551370588134,28/02/2019 16:16:28,1551370587792,-7,28/02/2019 09:16:27,6235,13,questionnaire-72zo,,2241333,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-5,Yes
11,1551370588134,28/02/2019 16:16:28,1551370587792,-7,28/02/2019 09:16:27,6235,13,questionnaire-72zo,,2241333,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-5-quantised,1
12,1551370588134,28/02/2019 16:16:28,1551370587792,-7,28/02/2019 09:16:27,6235,13,questionnaire-72zo,,2241333,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-3-quantised,1
1,1551370617347,28/02/2019 16:16:57,1551370619979,0,28/02/2019 16:16:59,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551370666292,28/02/2019 16:17:46,1551370668987,0,28/02/2019 16:17:48,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-6,Yes
3,1551370666433,28/02/2019 16:17:46,1551370668988,0,28/02/2019 16:17:48,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-6-quantised,1
4,1551370666433,28/02/2019 16:17:46,1551370668989,0,28/02/2019 16:17:48,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-1,Yes
5,1551370666433,28/02/2019 16:17:46,1551370668989,0,28/02/2019 16:17:48,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-1-quantised,1
6,1551370666433,28/02/2019 16:17:46,1551370668989,0,28/02/2019 16:17:48,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-3,Yes
7,1551370666433,28/02/2019 16:17:46,1551370668989,0,28/02/2019 16:17:48,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-3-quantised,1
8,1551370666433,28/02/2019 16:17:46,1551370668989,0,28/02/2019 16:17:48,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-4,Yes
9,1551370666433,28/02/2019 16:17:46,1551370668989,0,28/02/2019 16:17:48,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-4-quantised,1
10,1551370666433,28/02/2019 16:17:46,1551370668989,0,28/02/2019 16:17:48,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-5,Yes
11,1551370666433,28/02/2019 16:17:46,1551370668989,0,28/02/2019 16:17:48,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-5-quantised,1
12,1551370666433,28/02/2019 16:17:46,1551370668990,0,28/02/2019 16:17:48,6235,13,questionnaire-72zo,,2241352,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,49011
1,1551370815289,28/02/2019 16:20:15,1551370814973,9,01/03/2019 01:20:14,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551370889008,28/02/2019 16:21:29,1551370888863,9,01/03/2019 01:21:28,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-6,Yes
3,1551370889336,28/02/2019 16:21:29,1551370888864,9,01/03/2019 01:21:28,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-6-quantised,1
4,1551370889336,28/02/2019 16:21:29,1551370888864,9,01/03/2019 01:21:28,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-1,Yes
5,1551370889336,28/02/2019 16:21:29,1551370888864,9,01/03/2019 01:21:28,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-1-quantised,1
6,1551370889336,28/02/2019 16:21:29,1551370888864,9,01/03/2019 01:21:28,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-3,Yes
7,1551370889336,28/02/2019 16:21:29,1551370888864,9,01/03/2019 01:21:28,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,END QUESTIONNAIRE,73891
8,1551370889336,28/02/2019 16:21:29,1551370888864,9,01/03/2019 01:21:28,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-4,Yes
9,1551370889336,28/02/2019 16:21:29,1551370888864,9,01/03/2019 01:21:28,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-4-quantised,1
10,1551370889336,28/02/2019 16:21:29,1551370888864,9,01/03/2019 01:21:28,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-5,Yes
11,1551370889336,28/02/2019 16:21:29,1551370888864,9,01/03/2019 01:21:28,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-5-quantised,1
12,1551370889336,28/02/2019 16:21:29,1551370888864,9,01/03/2019 01:21:28,6235,13,questionnaire-72zo,,2241430,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-3-quantised,1
1,1551370910666,28/02/2019 16:21:50,1551370916832,0,28/02/2019 16:21:56,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371012823,28/02/2019 16:23:32,1551371018237,0,28/02/2019 16:23:38,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-6,Yes
3,1551371013133,28/02/2019 16:23:33,1551371018239,0,28/02/2019 16:23:38,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-6-quantised,1
4,1551371013133,28/02/2019 16:23:33,1551371018240,0,28/02/2019 16:23:38,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-1,Yes
5,1551371013133,28/02/2019 16:23:33,1551371018241,0,28/02/2019 16:23:38,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-1-quantised,1
6,1551371013133,28/02/2019 16:23:33,1551371018241,0,28/02/2019 16:23:38,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-3,Yes
7,1551371013133,28/02/2019 16:23:33,1551371018241,0,28/02/2019 16:23:38,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-3-quantised,1
8,1551371013133,28/02/2019 16:23:33,1551371018241,0,28/02/2019 16:23:38,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-4,Yes
9,1551371013133,28/02/2019 16:23:33,1551371018242,0,28/02/2019 16:23:38,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-4-quantised,1
10,1551371013133,28/02/2019 16:23:33,1551371018242,0,28/02/2019 16:23:38,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-5,Yes
11,1551371013133,28/02/2019 16:23:33,1551371018242,0,28/02/2019 16:23:38,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-5-quantised,1
12,1551371013133,28/02/2019 16:23:33,1551371018242,0,28/02/2019 16:23:38,6235,13,questionnaire-72zo,,2241463,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,101411
1,1551370926276,28/02/2019 16:22:06,1551370923342,-5,28/02/2019 11:22:03,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371022884,28/02/2019 16:23:42,1551371019983,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-6,Yes
3,1551371023025,28/02/2019 16:23:43,1551371019985,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-6-quantised,1
4,1551371023025,28/02/2019 16:23:43,1551371019985,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-1,Yes
5,1551371023025,28/02/2019 16:23:43,1551371019985,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-1-quantised,1
6,1551371023025,28/02/2019 16:23:43,1551371019986,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-3,Yes
7,1551371023025,28/02/2019 16:23:43,1551371019986,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,END QUESTIONNAIRE,96645
8,1551371023025,28/02/2019 16:23:43,1551371019986,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-4,Yes
9,1551371023025,28/02/2019 16:23:43,1551371019986,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-4-quantised,1
10,1551371023025,28/02/2019 16:23:43,1551371019986,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-5,Yes
11,1551371023025,28/02/2019 16:23:43,1551371019986,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-5-quantised,1
12,1551371023025,28/02/2019 16:23:43,1551371019986,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241469,BLIND,610611,Faces,complete,,5c780a9f8b75ee0001b6f806,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1858x1009,Finished phase 1,Extended consent FACES,11,Female,,Finished phase 1,,,Include,,,response-3-quantised,1
1,1551370985386,28/02/2019 16:23:05,1551370985254,-5,28/02/2019 11:23:05,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371022290,28/02/2019 16:23:42,1551371022213,-5,28/02/2019 11:23:42,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-6,Yes
3,1551371022431,28/02/2019 16:23:42,1551371022215,-5,28/02/2019 11:23:42,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-6-quantised,1
4,1551371022431,28/02/2019 16:23:42,1551371022215,-5,28/02/2019 11:23:42,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-1,Yes
5,1551371022431,28/02/2019 16:23:42,1551371022215,-5,28/02/2019 11:23:42,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-1-quantised,1
6,1551371022431,28/02/2019 16:23:42,1551371022215,-5,28/02/2019 11:23:42,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-3,Yes
7,1551371022431,28/02/2019 16:23:42,1551371022215,-5,28/02/2019 11:23:42,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-3-quantised,1
8,1551371022431,28/02/2019 16:23:42,1551371022216,-5,28/02/2019 11:23:42,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-4,Yes
9,1551371022431,28/02/2019 16:23:42,1551371022216,-5,28/02/2019 11:23:42,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-4-quantised,1
10,1551371022431,28/02/2019 16:23:42,1551371022216,-5,28/02/2019 11:23:42,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-5,Yes
11,1551371022431,28/02/2019 16:23:42,1551371022216,-5,28/02/2019 11:23:42,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-5-quantised,1
12,1551371022431,28/02/2019 16:23:42,1551371022216,-5,28/02/2019 11:23:42,6235,13,questionnaire-72zo,,2241486,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,36962
1,1551371019589,28/02/2019 16:23:39,1551371019439,-5,28/02/2019 11:23:39,6235,13,questionnaire-72zo,,2241498,BLIND,610620,Faces,complete,,5c780af452e62f00179b16a2,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 72.0.3626.109,1280x800,1167x631,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371109963,28/02/2019 16:25:09,1551371109898,-5,28/02/2019 11:25:09,6235,13,questionnaire-72zo,,2241498,BLIND,610620,Faces,complete,,5c780af452e62f00179b16a2,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 72.0.3626.109,1280x800,1167x631,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-6,Yes
3,1551371110088,28/02/2019 16:25:10,1551371109900,-5,28/02/2019 11:25:09,6235,13,questionnaire-72zo,,2241498,BLIND,610620,Faces,complete,,5c780af452e62f00179b16a2,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 72.0.3626.109,1280x800,1167x631,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-6-quantised,1
4,1551371110088,28/02/2019 16:25:10,1551371109900,-5,28/02/2019 11:25:09,6235,13,questionnaire-72zo,,2241498,BLIND,610620,Faces,complete,,5c780af452e62f00179b16a2,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 72.0.3626.109,1280x800,1167x631,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-1,Yes
5,1551371110088,28/02/2019 16:25:10,1551371109900,-5,28/02/2019 11:25:09,6235,13,questionnaire-72zo,,2241498,BLIND,610620,Faces,complete,,5c780af452e62f00179b16a2,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 72.0.3626.109,1280x800,1167x631,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-1-quantised,1
6,1551371110088,28/02/2019 16:25:10,1551371109900,-5,28/02/2019 11:25:09,6235,13,questionnaire-72zo,,2241498,BLIND,610620,Faces,complete,,5c780af452e62f00179b16a2,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 72.0.3626.109,1280x800,1167x631,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-3,Yes
7,1551371110088,28/02/2019 16:25:10,1551371109900,-5,28/02/2019 11:25:09,6235,13,questionnaire-72zo,,2241498,BLIND,610620,Faces,complete,,5c780af452e62f00179b16a2,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 72.0.3626.109,1280x800,1167x631,Finished phase 1,Extended consent FACES,11,Male,Finished phase 1,,,,Include,,,response-3-quantised,1
